"lat","long","year","catch","spp","waterTmpC","TowID"
57.98317,-158.3195,1996,0.9498,"walleye pollock",5.6,"1996_57.98317_-158.3195"
57.98538,-166.53138,1996,41.3756,"walleye pollock",2.1,"1996_57.98538_-166.53138"
57.50265,-169.97762,1996,84.0969,"walleye pollock",3.7,"1996_57.50265_-169.97762"
57.50347,-170.58282,1996,280.4395,"walleye pollock",4,"1996_57.50347_-170.58282"
57.657,-159.056,1996,30.507,"walleye pollock",4.2,"1996_57.657_-159.056"
57.65728,-169.00813,1996,14.57,"walleye pollock",2.5,"1996_57.65728_-169.00813"
57.65797,-165.88185,1996,17.4465,"walleye pollock",2.3,"1996_57.65797_-165.88185"
57.5134,-168.74493,1996,50.213,"walleye pollock",3.1,"1996_57.5134_-168.74493"
57.65848,-163.36802,1996,5.3265,"walleye pollock",-9999,"1996_57.65848_-163.36802"
57.66365,-166.50795,1996,14.826,"walleye pollock",1.7,"1996_57.66365_-166.50795"
57.9807,-158.97503,1996,14.468,"walleye pollock",5,"1996_57.9807_-158.97503"
57.31317,-167.74097,1996,99.5025,"walleye pollock",2.5,"1996_57.31317_-167.74097"
57.31455,-166.49392,1996,7.8243,"walleye pollock",1.6,"1996_57.31455_-166.49392"
57.66792,-172.16367,1996,68.6474,"walleye pollock",3.7,"1996_57.66792_-172.16367"
57.668,-172.80903,1996,228.8082,"walleye pollock",3.5,"1996_57.668_-172.80903"
57.98747,-163.36985,1996,9.8151,"walleye pollock",4.6,"1996_57.98747_-163.36985"
57.31805,-165.8668,1996,16.8466,"walleye pollock",2,"1996_57.31805_-165.8668"
57.31842,-161.65287,1996,101.3153,"walleye pollock",4.6,"1996_57.31842_-161.65287"
57.67025,-170.9425,1996,451.5428,"walleye pollock",4.4,"1996_57.67025_-170.9425"
57.6713,-171.55802,1996,66.8099,"walleye pollock",3.6,"1996_57.6713_-171.55802"
57.67235,-162.73405,1996,17.9408,"walleye pollock",4.5,"1996_57.67235_-162.73405"
57.00173,-171.42678,1996,581.4055,"walleye pollock",4.1,"1996_57.00173_-171.42678"
57.0018,-170.8081,1996,573.8205,"walleye pollock",4.6,"1996_57.0018_-170.8081"
57.00212,-172.63048,1996,0.7052,"walleye pollock",4,"1996_57.00212_-172.63048"
57.32222,-163.38888,1996,23.6716,"walleye pollock",4,"1996_57.32222_-163.38888"
57.32312,-172.055,1996,36.0649,"walleye pollock",3.9,"1996_57.32312_-172.055"
56.97278,-160.318,1996,54.1459,"walleye pollock",-9999,"1996_56.97278_-160.318"
57.67447,-159.64603,1996,24.6365,"walleye pollock",4.5,"1996_57.67447_-159.64603"
57.67648,-168.39323,1996,157.2635,"walleye pollock",2.8,"1996_57.67648_-168.39323"
57.0062,-162.17077,1996,19.718,"walleye pollock",4.5,"1996_57.0062_-162.17077"
57.00683,-170.165,1996,16.7655,"walleye pollock",5.8,"1996_57.00683_-170.165"
57.00795,-173.25305,1996,0.2093,"walleye pollock",3.8,"1996_57.00795_-173.25305"
57.32312,-160.9324,1996,143.8314,"walleye pollock",4.2,"1996_57.32312_-160.9324"
57.32362,-167.11677,1996,51.6257,"walleye pollock",2.8,"1996_57.32362_-167.11677"
56.98002,-162.77458,1996,4.4555,"walleye pollock",4.4,"1996_56.98002_-162.77458"
57.67767,-162.12992,1996,39.9775,"walleye pollock",4.6,"1996_57.67767_-162.12992"
57.67968,-164.6163,1996,26.4867,"walleye pollock",4,"1996_57.67968_-164.6163"
57.68112,-164.0053,1996,11.206,"walleye pollock",3.8,"1996_57.68112_-164.0053"
57.009,-163.98345,1996,32.6743,"walleye pollock",1.5,"1996_57.009_-163.98345"
57.00933,-164.60327,1996,28.1864,"walleye pollock",1.2,"1996_57.00933_-164.60327"
57.32467,-158.3945,1996,1.944,"walleye pollock",6.1,"1996_57.32467_-158.3945"
57.32515,-165.23385,1996,8.1164,"walleye pollock",1.4,"1996_57.32515_-165.23385"
56.9892,-160.92903,1996,98.585,"walleye pollock",4.2,"1996_56.9892_-160.92903"
57.6818,-165.24783,1996,5.4416,"walleye pollock",2.8,"1996_57.6818_-165.24783"
57.68417,-173.40422,1996,0.113,"walleye pollock",3.7,"1996_57.68417_-173.40422"
57.01392,-159.71593,1996,24.1266,"walleye pollock",4.7,"1996_57.01392_-159.71593"
57.0141,-172.03767,1996,52.6026,"walleye pollock",4,"1996_57.0141_-172.03767"
57.32677,-169.618,1996,225.9024,"walleye pollock",4.1,"1996_57.32677_-169.618"
56.99065,-163.38478,1996,18.2621,"walleye pollock",3.5,"1996_56.99065_-163.38478"
56.9915,-159.1195,1996,2.0931,"walleye pollock",6,"1996_56.9915_-159.1195"
57.70088,-160.29055,1996,9.4796,"walleye pollock",4.4,"1996_57.70088_-160.29055"
57.01745,-168.33297,1996,450.5168,"walleye pollock",3.6,"1996_57.01745_-168.33297"
57.0181,-165.21307,1996,13.1982,"walleye pollock",1,"1996_57.0181_-165.21307"
57.33313,-172.81393,1996,3.3501,"walleye pollock",3.8,"1996_57.33313_-172.81393"
57.33442,-164.02433,1996,2.4285,"walleye pollock",3.2,"1996_57.33442_-164.02433"
56.99325,-168.9749,1996,793.7093,"walleye pollock",3.4,"1996_56.99325_-168.9749"
56.9939,-169.55,1996,201.891,"walleye pollock",5.4,"1996_56.9939_-169.55"
57.33493,-171.4626,1996,254.5572,"walleye pollock",3.8,"1996_57.33493_-171.4626"
57.338,-159.0823,1996,2.7476,"walleye pollock",5.2,"1996_57.338_-159.0823"
56.99483,-166.45307,1996,10.5142,"walleye pollock",1.5,"1996_56.99483_-166.45307"
60.01262,-172.67558,1996,15.9439,"walleye pollock",0.7,"1996_60.01262_-172.67558"
60.0136,-177.93597,1996,47.6043,"walleye pollock",3.2,"1996_60.0136_-177.93597"
60.67628,-172.11955,1996,3.8363,"walleye pollock",-0.8,"1996_60.67628_-172.11955"
60.67762,-178.17317,1996,40.4669,"walleye pollock",2.2,"1996_60.67762_-178.17317"
60.68168,-173.46932,1996,20.1135,"walleye pollock",1.7,"1996_60.68168_-173.46932"
60.02017,-175.93683,1996,43.0656,"walleye pollock",2.8,"1996_60.02017_-175.93683"
60.68607,-176.21743,1996,45.146,"walleye pollock",2.6,"1996_60.68607_-176.21743"
60.68692,-176.82925,1996,54.2625,"walleye pollock",2.3,"1996_60.68692_-176.82925"
60.97803,-175.58415,1996,124.0725,"walleye pollock",2.6,"1996_60.97803_-175.58415"
60.98223,-174.18667,1996,241.8177,"walleye pollock",1.5,"1996_60.98223_-174.18667"
60.99012,-171.46242,1996,0.9651,"walleye pollock",-0.6,"1996_60.99012_-171.46242"
60.9909,-176.2535,1996,65.5002,"walleye pollock",2.3,"1996_60.9909_-176.2535"
60.14692,-173.74237,1996,376.9054,"walleye pollock",1.6,"1996_60.14692_-173.74237"
61.00173,-172.77358,1996,23.2447,"walleye pollock",1.3,"1996_61.00173_-172.77358"
61.00602,-177.6103,1996,44.3033,"walleye pollock",1.9,"1996_61.00602_-177.6103"
60.15682,-172.35308,1996,12.4038,"walleye pollock",3.1,"1996_60.15682_-172.35308"
61.0078,-173.45257,1996,10.7017,"walleye pollock",1.4,"1996_61.0078_-173.45257"
61.00808,-176.95697,1996,67.6898,"walleye pollock",2.5,"1996_61.00808_-176.95697"
61.00873,-172.14017,1996,7.4104,"walleye pollock",0.3,"1996_61.00873_-172.14017"
60.16237,-174.35755,1996,51.9775,"walleye pollock",2.3,"1996_60.16237_-174.35755"
60.16792,-173.01782,1996,17.8403,"walleye pollock",2,"1996_60.16792_-173.01782"
61.01363,-174.90048,1996,26.8137,"walleye pollock",2.3,"1996_61.01363_-174.90048"
61.313,-173.6015,1996,8.3938,"walleye pollock",0.8,"1996_61.313_-173.6015"
61.33007,-174.03262,1996,4.5558,"walleye pollock",0.9,"1996_61.33007_-174.03262"
60.31788,-174.09355,1996,124.0624,"walleye pollock",1.9,"1996_60.31788_-174.09355"
61.33202,-176.2794,1996,26.807,"walleye pollock",1.6,"1996_61.33202_-176.2794"
61.3339,-174.99945,1996,37.8788,"walleye pollock",2,"1996_61.3339_-174.99945"
60.32558,-169.31983,1996,7.6778,"walleye pollock",-9999,"1996_60.32558_-169.31983"
60.32642,-170.03793,1996,39.269,"walleye pollock",0.8,"1996_60.32642_-170.03793"
61.33577,-175.65728,1996,54.6487,"walleye pollock",1.2,"1996_61.33577_-175.65728"
61.35108,-176.96557,1996,56.4796,"walleye pollock",2.1,"1996_61.35108_-176.96557"
61.65002,-174.43747,1996,4.9033,"walleye pollock",0.4,"1996_61.65002_-174.43747"
60.32705,-175.3968,1996,132.1424,"walleye pollock",3.7,"1996_60.32705_-175.3968"
60.32998,-176.71363,1996,52.3798,"walleye pollock",3.2,"1996_60.32998_-176.71363"
60.33102,-167.29388,1996,1.4446,"walleye pollock",5.9,"1996_60.33102_-167.29388"
61.65785,-176.45713,1996,50.6423,"walleye pollock",0.8,"1996_61.65785_-176.45713"
61.66265,-173.72082,1996,3.5179,"walleye pollock",-0.7,"1996_61.66265_-173.72082"
60.33115,-168.67852,1996,10.5486,"walleye pollock",-9999,"1996_60.33115_-168.67852"
60.3348,-174.73062,1996,33.8615,"walleye pollock",3.2,"1996_60.3348_-174.73062"
61.68635,-175.77545,1996,218.4107,"walleye pollock",1.2,"1996_61.68635_-175.77545"
61.68855,-175.046,1996,23.3782,"walleye pollock",0.7,"1996_61.68855_-175.046"
61.97212,-173.7461,1996,0.2273,"walleye pollock",-1.2,"1996_61.97212_-173.7461"
61.98143,-175.17898,1996,7.3201,"walleye pollock",0,"1996_61.98143_-175.17898"
59.98343,-173.95013,1996,63.6368,"walleye pollock",2.3,"1996_59.98343_-173.95013"
59.98523,-170.62808,1996,9.9537,"walleye pollock",0,"1996_59.98523_-170.62808"
59.99495,-169.96913,1996,28.8428,"walleye pollock",1.3,"1996_59.99495_-169.96913"
60.3348,-170.65302,1996,10.4668,"walleye pollock",-0.2,"1996_60.3348_-170.65302"
60.33595,-171.32997,1996,10.1133,"walleye pollock",-0.4,"1996_60.33595_-171.32997"
60.33803,-177.40017,1996,141.1088,"walleye pollock",3.1,"1996_60.33803_-177.40017"
62.00212,-175.79955,1996,149.1254,"walleye pollock",0.7,"1996_62.00212_-175.79955"
62.01917,-174.46797,1996,1.3713,"walleye pollock",-0.6,"1996_62.01917_-174.46797"
59.99547,-177.22395,1996,197.1632,"walleye pollock",2.9,"1996_59.99547_-177.22395"
59.99663,-174.59558,1996,54.8864,"walleye pollock",3.5,"1996_59.99663_-174.59558"
60.34442,-167.98823,1996,7.8354,"walleye pollock",5.5,"1996_60.34442_-167.98823"
60.34642,-172.07125,1996,55.4068,"walleye pollock",-0.2,"1996_60.34642_-172.07125"
59.99732,-176.71485,1996,50.8266,"walleye pollock",2.9,"1996_59.99732_-176.71485"
59.99767,-173.2995,1996,66.1231,"walleye pollock",0.6,"1996_59.99767_-173.2995"
60.3575,-176.041,1996,96.507,"walleye pollock",2.8,"1996_60.3575_-176.041"
60.65302,-175.45208,1996,50.2964,"walleye pollock",3.2,"1996_60.65302_-175.45208"
59.99817,-171.31007,1996,14.7826,"walleye pollock",0,"1996_59.99817_-171.31007"
60.0007,-169.30925,1996,33.4244,"walleye pollock",-9999,"1996_60.0007_-169.30925"
60.66038,-172.7684,1996,21.4302,"walleye pollock",3.2,"1996_60.66038_-172.7684"
60.66458,-174.13098,1996,311.5347,"walleye pollock",1.8,"1996_60.66458_-174.13098"
60.66612,-171.42818,1996,6.6477,"walleye pollock",-0.7,"1996_60.66612_-171.42818"
60.67402,-177.51652,1996,82.0487,"walleye pollock",1.8,"1996_60.67402_-177.51652"
60.00212,-171.93363,1996,46.867,"walleye pollock",0.6,"1996_60.00212_-171.93363"
60.0027,-168.00368,1996,2.5901,"walleye pollock",6.2,"1996_60.0027_-168.00368"
60.67423,-174.80545,1996,87.2322,"walleye pollock",3,"1996_60.67423_-174.80545"
60.00845,-168.6533,1996,10.4497,"walleye pollock",3.6,"1996_60.00845_-168.6533"
60.01115,-175.24075,1996,58.7626,"walleye pollock",3.9,"1996_60.01115_-175.24075"
59.00667,-165.281,1996,2.1606,"walleye pollock",5.3,"1996_59.00667_-165.281"
59.00677,-171.7876,1996,131.8706,"walleye pollock",1.5,"1996_59.00677_-171.7876"
59.00723,-172.44458,1996,39.9019,"walleye pollock",2.3,"1996_59.00723_-172.44458"
59.00868,-167.88052,1996,7.1279,"walleye pollock",4.8,"1996_59.00868_-167.88052"
59.01098,-171.15173,1996,94.1559,"walleye pollock",0.4,"1996_59.01098_-171.15173"
59.82903,-172.2596,1996,18.4323,"walleye pollock",0.3,"1996_59.82903_-172.2596"
59.50142,-172.88435,1996,41.61,"walleye pollock",1.9,"1996_59.50142_-172.88435"
59.82973,-174.23425,1996,50.2192,"walleye pollock",2.6,"1996_59.82973_-174.23425"
59.3,-174.43042,1996,71.8018,"walleye pollock",3.3,"1996_59.3_-174.43042"
59.50488,-173.51437,1996,48.866,"walleye pollock",2.5,"1996_59.50488_-173.51437"
59.63627,-173.87187,1996,52.5343,"walleye pollock",2.7,"1996_59.63627_-173.87187"
59.31533,-164.00383,1996,0.0379,"walleye pollock",7.7,"1996_59.31533_-164.00383"
59.63817,-165.95917,1996,0.9874,"walleye pollock",-9999,"1996_59.63817_-165.95917"
59.85182,-172.87847,1996,12.5317,"walleye pollock",0.7,"1996_59.85182_-172.87847"
59.32167,-165.94217,1996,4.614,"walleye pollock",6.2,"1996_59.32167_-165.94217"
59.3222,-167.23347,1996,37.5004,"walleye pollock",4.9,"1996_59.3222_-167.23347"
59.3235,-173.78842,1996,41.8839,"walleye pollock",3.2,"1996_59.3235_-173.78842"
59.64812,-174.42255,1996,35.6282,"walleye pollock",4,"1996_59.64812_-174.42255"
59.64848,-167.9705,1996,10.5826,"walleye pollock",5,"1996_59.64848_-167.9705"
59.3246,-175.09722,1996,243.3124,"walleye pollock",4,"1996_59.3246_-175.09722"
59.32478,-170.51752,1996,6.9896,"walleye pollock",0.3,"1996_59.32478_-170.51752"
59.65348,-170.57632,1996,7.9655,"walleye pollock",0.1,"1996_59.65348_-170.57632"
59.65417,-167.28647,1996,2.5405,"walleye pollock",4.9,"1996_59.65417_-167.28647"
59.83647,-173.59355,1996,131.137,"walleye pollock",1.9,"1996_59.83647_-173.59355"
59.3268,-169.82643,1996,42.1912,"walleye pollock",1.8,"1996_59.3268_-169.82643"
59.32915,-166.6503,1996,15.7463,"walleye pollock",5.2,"1996_59.32915_-166.6503"
59.32987,-173.1381,1996,53.1074,"walleye pollock",2.4,"1996_59.32987_-173.1381"
59.65432,-169.9051,1996,45.9031,"walleye pollock",1.8,"1996_59.65432_-169.9051"
59.6573,-175.07405,1996,130.9351,"walleye pollock",4,"1996_59.6573_-175.07405"
59.33417,-171.16612,1996,12.2285,"walleye pollock",0.2,"1996_59.33417_-171.16612"
59.33623,-171.81437,1996,18.8277,"walleye pollock",0.5,"1996_59.33623_-171.81437"
59.6648,-169.26615,1996,31.1059,"walleye pollock",2.9,"1996_59.6648_-169.26615"
59.66602,-166.59305,1996,5.9365,"walleye pollock",5.4,"1996_59.66602_-166.59305"
59.3367,-167.9306,1996,13.2465,"walleye pollock",4.6,"1996_59.3367_-167.9306"
58.9812,-163.34488,1996,0,"walleye pollock",7.6,"1996_58.9812_-163.34488"
58.98203,-163.9466,1996,0.3421,"walleye pollock",6.7,"1996_58.98203_-163.9466"
58.9867,-169.83007,1996,54.0134,"walleye pollock",1.9,"1996_58.9867_-169.83007"
58.9889,-165.93173,1996,1.3866,"walleye pollock",5.6,"1996_58.9889_-165.93173"
59.67122,-172.58368,1996,61.7224,"walleye pollock",0.7,"1996_59.67122_-172.58368"
59.67178,-177.16602,1996,2.6652,"walleye pollock",4,"1996_59.67178_-177.16602"
59.01262,-168.52975,1996,13.0023,"walleye pollock",3.9,"1996_59.01262_-168.52975"
59.01522,-164.64557,1996,5.4198,"walleye pollock",5.9,"1996_59.01522_-164.64557"
59.33965,-172.51977,1996,282.7938,"walleye pollock",1.9,"1996_59.33965_-172.51977"
59.34352,-177.07413,1996,79.4813,"walleye pollock",3.9,"1996_59.34352_-177.07413"
58.98927,-177.5948,1996,0,"walleye pollock",4.3,"1996_58.98927_-177.5948"
58.98943,-167.23103,1996,7.2913,"walleye pollock",4.4,"1996_58.98943_-167.23103"
58.99008,-166.57585,1996,11.6121,"walleye pollock",4.5,"1996_58.99008_-166.57585"
59.6761,-171.24652,1996,1.0051,"walleye pollock",0.1,"1996_59.6761_-171.24652"
59.67697,-176.50928,1996,37.7953,"walleye pollock",2.3,"1996_59.67697_-176.50928"
59.3464,-168.56832,1996,10.879,"walleye pollock",3.6,"1996_59.3464_-168.56832"
59.34653,-165.37468,1996,1.1894,"walleye pollock",5.8,"1996_59.34653_-165.37468"
59.34877,-175.98007,1996,35.5749,"walleye pollock",2.6,"1996_59.34877_-175.98007"
58.99095,-170.45337,1996,7.2766,"walleye pollock",0.7,"1996_58.99095_-170.45337"
58.99253,-173.05497,1996,36.3024,"walleye pollock",2.9,"1996_58.99253_-173.05497"
59.67842,-173.25798,1996,109.5054,"walleye pollock",2.2,"1996_59.67842_-173.25798"
59.67843,-168.61665,1996,8.9088,"walleye pollock",3.6,"1996_59.67843_-168.61665"
59.34932,-169.25243,1996,17.1778,"walleye pollock",3.2,"1996_59.34932_-169.25243"
59.35268,-164.65228,1996,0.3345,"walleye pollock",6.9,"1996_59.35268_-164.65228"
58.99828,-169.23407,1996,26.4975,"walleye pollock",2.8,"1996_58.99828_-169.23407"
59.00287,-176.33883,1996,55.6791,"walleye pollock",-9999,"1996_59.00287_-176.33883"
59.6857,-171.90742,1996,14.2336,"walleye pollock",0.4,"1996_59.6857_-171.90742"
59.69017,-175.863,1996,40.7907,"walleye pollock",2.4,"1996_59.69017_-175.863"
59.3611,-176.3958,1996,121.1543,"walleye pollock",2.4,"1996_59.3611_-176.3958"
59.00305,-174.37768,1996,10.2397,"walleye pollock",4.5,"1996_59.00305_-174.37768"
59.00412,-176.96428,1996,1.0702,"walleye pollock",4.1,"1996_59.00412_-176.96428"
59.00432,-173.72257,1996,118.3453,"walleye pollock",3.4,"1996_59.00432_-173.72257"
59.00438,-175.77375,1996,29.2717,"walleye pollock",3.3,"1996_59.00438_-175.77375"
59.00542,-174.99752,1996,2.9598,"walleye pollock",4.3,"1996_59.00542_-174.99752"
55.34558,-163.4249,1997,16.3144,"walleye pollock",3.4,"1997_55.34558_-163.4249"
55.36355,-164.58425,1997,92.782,"walleye pollock",5,"1997_55.36355_-164.58425"
55.6489,-165.175,1997,15.6176,"walleye pollock",4.2,"1997_55.6489_-165.175"
55.65492,-163.39952,1997,107.9501,"walleye pollock",2.6,"1997_55.65492_-163.39952"
55.65585,-167.59768,1997,0.1133,"walleye pollock",3.9,"1997_55.65585_-167.59768"
55.65678,-165.80492,1997,0.6197,"walleye pollock",4.1,"1997_55.65678_-165.80492"
55.66597,-166.38493,1997,1.3025,"walleye pollock",3.5,"1997_55.66597_-166.38493"
55.676,-168.2042,1997,0,"walleye pollock",4.1,"1997_55.676_-168.2042"
55.67765,-163.98063,1997,31.3655,"walleye pollock",2.4,"1997_55.67765_-163.98063"
55.6808,-167.01113,1997,1.3819,"walleye pollock",3.7,"1997_55.6808_-167.01113"
55.68108,-162.8486,1997,11.8966,"walleye pollock",3.3,"1997_55.68108_-162.8486"
55.69648,-164.61312,1997,52.1075,"walleye pollock",4,"1997_55.69648_-164.61312"
55.9865,-166.41367,1997,0.4545,"walleye pollock",3.1,"1997_55.9865_-166.41367"
55.98915,-165.78562,1997,1.5252,"walleye pollock",2.6,"1997_55.98915_-165.78562"
56.00912,-162.2387,1997,28.3622,"walleye pollock",3.1,"1997_56.00912_-162.2387"
56.31178,-164.58757,1997,15.4342,"walleye pollock",2,"1997_56.31178_-164.58757"
56.32103,-165.80495,1997,88.0084,"walleye pollock",1.8,"1997_56.32103_-165.80495"
56.33003,-168.87322,1997,429.0823,"walleye pollock",3.6,"1997_56.33003_-168.87322"
55.99505,-163.38473,1997,154.1974,"walleye pollock",2.4,"1997_55.99505_-163.38473"
55.99847,-165.19085,1997,64.0652,"walleye pollock",2.3,"1997_55.99847_-165.19085"
56.00048,-163.95602,1997,55.2889,"walleye pollock",2.2,"1997_56.00048_-163.95602"
56.00667,-164.58012,1997,10.2922,"walleye pollock",2.3,"1997_56.00667_-164.58012"
56.00813,-167.0114,1997,1.4812,"walleye pollock",3.6,"1997_56.00813_-167.0114"
55.99295,-168.22145,1997,0,"walleye pollock",4.2,"1997_55.99295_-168.22145"
56.00152,-167.63327,1997,6.7989,"walleye pollock",4,"1997_56.00152_-167.63327"
56.00593,-162.82432,1997,76.3103,"walleye pollock",2.8,"1997_56.00593_-162.82432"
54.69498,-165.15368,1997,0.1331,"walleye pollock",5.5,"1997_54.69498_-165.15368"
54.8522,-165.50058,1997,86.3213,"walleye pollock",4.5,"1997_54.8522_-165.50058"
54.98445,-165.74662,1997,41.5343,"walleye pollock",4.5,"1997_54.98445_-165.74662"
54.99518,-165.15977,1997,24.6689,"walleye pollock",4.1,"1997_54.99518_-165.15977"
55.00792,-166.3309,1997,0.2656,"walleye pollock",4.1,"1997_55.00792_-166.3309"
55.01233,-166.9292,1997,0,"walleye pollock",4,"1997_55.01233_-166.9292"
55.01915,-164.59057,1997,0.4029,"walleye pollock",5,"1997_55.01915_-164.59057"
55.32643,-165.77523,1997,4.7842,"walleye pollock",4,"1997_55.32643_-165.77523"
55.33097,-163.98653,1997,17.6821,"walleye pollock",3,"1997_55.33097_-163.98653"
55.33563,-167.5487,1997,0.4479,"walleye pollock",4,"1997_55.33563_-167.5487"
55.33728,-166.357,1997,0.0599,"walleye pollock",3.8,"1997_55.33728_-166.357"
55.33763,-165.17398,1997,29.0111,"walleye pollock",4.4,"1997_55.33763_-165.17398"
55.34378,-166.96435,1997,1.791,"walleye pollock",3.9,"1997_55.34378_-166.96435"
59.34645,-169.86937,1997,16.2712,"walleye pollock",-0.3,"1997_59.34645_-169.86937"
59.3508,-169.24467,1997,8.0398,"walleye pollock",1.7,"1997_59.3508_-169.24467"
59.35387,-177.05983,1997,2.0097,"walleye pollock",3.3,"1997_59.35387_-177.05983"
60.00055,-177.25957,1997,96.7795,"walleye pollock",2.8,"1997_60.00055_-177.25957"
60.00982,-173.94242,1997,496.0118,"walleye pollock",1.5,"1997_60.00982_-173.94242"
60.01068,-175.92507,1997,36.4839,"walleye pollock",-9999,"1997_60.01068_-175.92507"
60.01175,-177.93887,1997,20.3303,"walleye pollock",2.4,"1997_60.01175_-177.93887"
58.33895,-162.71763,1997,8.286,"walleye pollock",4.9,"1997_58.33895_-162.71763"
58.3396,-174.32527,1997,0,"walleye pollock",3.8,"1997_58.3396_-174.32527"
58.3411,-164.63658,1997,3.3573,"walleye pollock",3.2,"1997_58.3411_-164.63658"
58.9982,-166.62073,1997,4.1762,"walleye pollock",5.1,"1997_58.9982_-166.62073"
58.99847,-177.56212,1997,0.0309,"walleye pollock",3.4,"1997_58.99847_-177.56212"
58.99903,-174.35547,1997,66.3481,"walleye pollock",3,"1997_58.99903_-174.35547"
59.50142,-173.50932,1997,168.8169,"walleye pollock",1.9,"1997_59.50142_-173.50932"
59.50943,-172.90488,1997,834.2838,"walleye pollock",1.8,"1997_59.50943_-172.90488"
59.63867,-175.06823,1997,35.9816,"walleye pollock",2.6,"1997_59.63867_-175.06823"
60.0146,-169.9679,1997,38.1338,"walleye pollock",-0.1,"1997_60.0146_-169.9679"
60.01512,-176.73825,1997,90.0923,"walleye pollock",2.5,"1997_60.01512_-176.73825"
58.34268,-162.0462,1997,2.6713,"walleye pollock",4.5,"1997_58.34268_-162.0462"
58.34553,-172.31357,1997,92.0401,"walleye pollock",3,"1997_58.34553_-172.31357"
58.99923,-167.92322,1997,12.4642,"walleye pollock",3.3,"1997_58.99923_-167.92322"
59.00023,-176.28705,1997,552.0795,"walleye pollock",3.2,"1997_59.00023_-176.28705"
59.64117,-165.96425,1997,0,"walleye pollock",6.3,"1997_59.64117_-165.96425"
